TransactionID,fraud_probability,risk_category
3705336,0.997442,CRITICAL
3948578,0.9974408,CRITICAL
3968132,0.99743795,CRITICAL
3873285,0.9974349,CRITICAL
3968255,0.99743444,CRITICAL
3817794,0.9974342,CRITICAL
3711921,0.9974317,CRITICAL
4031274,0.9974228,CRITICAL
3687392,0.997421,CRITICAL
4148600,0.9974165,CRITICAL
3948579,0.99740833,CRITICAL
3698363,0.9974082,CRITICAL
3815680,0.9973949,CRITICAL
4109615,0.9973941,CRITICAL
3702072,0.9973909,CRITICAL
3868186,0.99739045,CRITICAL
4004358,0.9973833,CRITICAL
3855959,0.99737585,CRITICAL
3970233,0.9973755,CRITICAL
3967911,0.99737203,CRITICAL
3773967,0.99736696,CRITICAL
3730184,0.9973646,CRITICAL
3767059,0.997361,CRITICAL
4045239,0.9973562,CRITICAL
3702027,0.99734867,CRITICAL
3802597,0.99734527,CRITICAL
3691000,0.99733883,CRITICAL
3968056,0.99733657,CRITICAL
3682669,0.9973322,CRITICAL
3786776,0.9973283,CRITICAL
3734098,0.99731773,CRITICAL
3968156,0.9973105,CRITICAL
3968126,0.9973105,CRITICAL
4098856,0.99729294,CRITICAL
3878996,0.99729234,CRITICAL
3689837,0.9972856,CRITICAL
3692473,0.9972791,CRITICAL
3855174,0.997276,CRITICAL
3756382,0.99727315,CRITICAL
3702015,0.9972664,CRITICAL
3968269,0.9972609,CRITICAL
3974120,0.9972512,CRITICAL
4053397,0.9972512,CRITICAL
3730526,0.9972414,CRITICAL
4050439,0.99723697,CRITICAL
3765834,0.9972281,CRITICAL
4067257,0.997224,CRITICAL
3829392,0.9972211,CRITICAL
3769574,0.99721175,CRITICAL
3716364,0.9972113,CRITICAL
4089430,0.9972066,CRITICAL
3672660,0.99720085,CRITICAL
3735120,0.99718696,CRITICAL
3896304,0.9971867,CRITICAL
3961546,0.9971855,CRITICAL
3868180,0.9971762,CRITICAL
4065682,0.9971704,CRITICAL
3873417,0.99717003,CRITICAL
3866048,0.99716824,CRITICAL
3930763,0.9971643,CRITICAL
3691017,0.99716276,CRITICAL
3712393,0.9971614,CRITICAL
4165269,0.99715924,CRITICAL
3798158,0.9971551,CRITICAL
3750894,0.99714786,CRITICAL
4045289,0.99714714,CRITICAL
3697454,0.9971468,CRITICAL
4045560,0.9971445,CRITICAL
4045551,0.9971445,CRITICAL
3752070,0.9971444,CRITICAL
3717029,0.9971439,CRITICAL
3736051,0.9971405,CRITICAL
3837837,0.99714017,CRITICAL
3866028,0.9971322,CRITICAL
3870145,0.9971283,CRITICAL
3702246,0.99712723,CRITICAL
3783845,0.9971244,CRITICAL
3739627,0.997118,CRITICAL
3702065,0.9971179,CRITICAL
3754469,0.9971167,CRITICAL
4125957,0.99711037,CRITICAL
3705333,0.9971042,CRITICAL
3702080,0.9971034,CRITICAL
4069021,0.9971017,CRITICAL
3929702,0.9970987,CRITICAL
3753184,0.997097,CRITICAL
3969699,0.9970933,CRITICAL
4109687,0.9970907,CRITICAL
4045287,0.9970868,CRITICAL
3816023,0.99708503,CRITICAL
3735124,0.9970806,CRITICAL
3763712,0.9970784,CRITICAL
3872073,0.99707806,CRITICAL
3870142,0.99707425,CRITICAL
3837821,0.997072,CRITICAL
3801900,0.99707067,CRITICAL
3848068,0.9970703,CRITICAL
3810980,0.9970643,CRITICAL
3926554,0.99705863,CRITICAL
3739927,0.9970585,CRITICAL
3697916,0.99705493,CRITICAL
3870124,0.9970542,CRITICAL
3711871,0.9970534,CRITICAL
3769641,0.9970488,CRITICAL
3701994,0.9970462,CRITICAL
3767084,0.9970432,CRITICAL
3767180,0.99704283,CRITICAL
3767191,0.99703467,CRITICAL
3968264,0.99703217,CRITICAL
3917906,0.99703074,CRITICAL
3734831,0.99702686,CRITICAL
3745845,0.9970259,CRITICAL
3793503,0.9970247,CRITICAL
3698333,0.9970204,CRITICAL
3870970,0.99701905,CRITICAL
3999645,0.99701476,CRITICAL
3735624,0.9970144,CRITICAL
3767184,0.9970118,CRITICAL
3767176,0.99700755,CRITICAL
3767179,0.99700755,CRITICAL
3767178,0.99700755,CRITICAL
3975154,0.9970053,CRITICAL
3970204,0.99700445,CRITICAL
3862598,0.9970023,CRITICAL
3674923,0.996999,CRITICAL
3733007,0.9969984,CRITICAL
3967915,0.99698573,CRITICAL
3967896,0.99698573,CRITICAL
3943057,0.9969735,CRITICAL
3859937,0.9969723,CRITICAL
3739193,0.9969721,CRITICAL
3782394,0.9969716,CRITICAL
3859932,0.99696785,CRITICAL
3895802,0.99696714,CRITICAL
3845949,0.9969573,CRITICAL
3848448,0.99695444,CRITICAL
3752067,0.9969438,CRITICAL
3739923,0.9969427,CRITICAL
3716368,0.99694103,CRITICAL
3748138,0.99693763,CRITICAL
3968243,0.9969318,CRITICAL
3767181,0.99692816,CRITICAL
3767183,0.99692816,CRITICAL
3739183,0.9969228,CRITICAL
4120823,0.9969112,CRITICAL
3682063,0.99691004,CRITICAL
3722787,0.99690753,CRITICAL
3664921,0.9969068,CRITICAL
3873247,0.9969042,CRITICAL
3850886,0.9968989,CRITICAL
4028933,0.99689686,CRITICAL
4075810,0.9968952,CRITICAL
3871061,0.99689436,CRITICAL
3892077,0.9968941,CRITICAL
3862235,0.9968925,CRITICAL
3861818,0.996888,CRITICAL
3670683,0.9968875,CRITICAL
3687397,0.99688244,CRITICAL
3860210,0.9968784,CRITICAL
3836817,0.9968777,CRITICAL
3705318,0.99686784,CRITICAL
3850799,0.99686724,CRITICAL
3848225,0.99684983,CRITICAL
3767198,0.9968478,CRITICAL
3767193,0.9968478,CRITICAL
3767194,0.9968478,CRITICAL
3767196,0.9968478,CRITICAL
3767197,0.9968478,CRITICAL
3957265,0.9968444,CRITICAL
3748137,0.99684095,CRITICAL
3773324,0.99683976,CRITICAL
4126502,0.9968382,CRITICAL
4050470,0.9968374,CRITICAL
3933588,0.9968316,CRITICAL
3767082,0.9968311,CRITICAL
3702073,0.9968267,CRITICAL
3929145,0.9968226,CRITICAL
3893898,0.9968202,CRITICAL
3766587,0.9968059,CRITICAL
3729397,0.99678826,CRITICAL
3702005,0.9967853,CRITICAL
3728921,0.99678135,CRITICAL
3767170,0.99677104,CRITICAL
3850784,0.99676406,CRITICAL
3967781,0.9967609,CRITICAL
3810881,0.9967589,CRITICAL
3732843,0.996757,CRITICAL
3691026,0.9967542,CRITICAL
4065680,0.996754,CRITICAL
3705343,0.9967525,CRITICAL
3845380,0.9967494,CRITICAL
3908090,0.9967474,CRITICAL
3720866,0.9967457,CRITICAL
3776964,0.99674267,CRITICAL
4050565,0.9967366,CRITICAL
3871041,0.99672794,CRITICAL
3715406,0.99672604,CRITICAL
3766992,0.9967249,CRITICAL
3701999,0.9967187,CRITICAL
3666489,0.9967139,CRITICAL
3850453,0.9967103,CRITICAL
3832017,0.99670464,CRITICAL
3870140,0.9967044,CRITICAL
3797142,0.9967043,CRITICAL
3767202,0.99669695,CRITICAL
3682670,0.99669385,CRITICAL
3885133,0.9966936,CRITICAL
3900023,0.9966899,CRITICAL
3797145,0.99668723,CRITICAL
3826364,0.9966827,CRITICAL
3689755,0.9966827,CRITICAL
3734035,0.9966822,CRITICAL
4098851,0.9966775,CRITICAL
3969753,0.99667585,CRITICAL
3850767,0.9966754,CRITICAL
3959750,0.99667466,CRITICAL
3731745,0.9966697,CRITICAL
3969880,0.9966608,CRITICAL
4011160,0.9966576,CRITICAL
4072187,0.9966539,CRITICAL
3855609,0.9966529,CRITICAL
3738482,0.99665076,CRITICAL
3840994,0.9966498,CRITICAL
3850765,0.99664694,CRITICAL
3793870,0.99664503,CRITICAL
3715165,0.996633,CRITICAL
3710421,0.99663097,CRITICAL
3735658,0.99662626,CRITICAL
4122484,0.9966259,CRITICAL
3893952,0.99662316,CRITICAL
3848276,0.99661404,CRITICAL
3902032,0.9966047,CRITICAL
3967940,0.99660194,CRITICAL
3967973,0.99660194,CRITICAL
3967987,0.99660194,CRITICAL
3968047,0.99660194,CRITICAL
3967958,0.996601,CRITICAL
4119012,0.99659747,CRITICAL
3779924,0.99659306,CRITICAL
4066333,0.9965875,CRITICAL
3942195,0.996579,CRITICAL
3810986,0.9965789,CRITICAL
3846899,0.9965773,CRITICAL
3712401,0.99657637,CRITICAL
3969716,0.99657226,CRITICAL
3687396,0.9965712,CRITICAL
3868946,0.9965694,CRITICAL
3977546,0.9965693,CRITICAL
3721854,0.9965653,CRITICAL
3670669,0.99656504,CRITICAL
3734091,0.9965611,CRITICAL
4034224,0.99655765,CRITICAL
3733999,0.9965576,CRITICAL
3836663,0.99655414,CRITICAL
3752065,0.9965502,CRITICAL
3711928,0.99654925,CRITICAL
3979781,0.9965455,CRITICAL
3854157,0.9965449,CRITICAL
3739188,0.99654216,CRITICAL
3739221,0.99654144,CRITICAL
3969873,0.99653697,CRITICAL
3702076,0.9965365,CRITICAL
3702079,0.9965365,CRITICAL
3710242,0.9965365,CRITICAL
3719851,0.99653566,CRITICAL
3679149,0.99652976,CRITICAL
3938673,0.9965287,CRITICAL
3966199,0.9965257,CRITICAL
4010337,0.99651814,CRITICAL
3813621,0.9965139,CRITICAL
3737285,0.99651307,CRITICAL
3737284,0.99651307,CRITICAL
3694978,0.99651307,CRITICAL
3750882,0.9965005,CRITICAL
4109619,0.996498,CRITICAL
3961460,0.99649423,CRITICAL
3715250,0.99649423,CRITICAL
3711866,0.99648726,CRITICAL
3810996,0.9964868,CRITICAL
3888697,0.9964779,CRITICAL
3689749,0.9964734,CRITICAL
3783129,0.99647266,CRITICAL
3701992,0.99646664,CRITICAL
3896298,0.9964659,CRITICAL
3928914,0.9964644,CRITICAL
3783305,0.9964612,CRITICAL
3802221,0.9964592,CRITICAL
4053406,0.99645764,CRITICAL
3847682,0.99645716,CRITICAL
3715245,0.99645656,CRITICAL
3836814,0.9964522,CRITICAL
4098840,0.9964515,CRITICAL
3817939,0.99645054,CRITICAL
3728964,0.9964461,CRITICAL
3680255,0.996445,CRITICAL
3715255,0.99644345,CRITICAL
3715256,0.99644345,CRITICAL
3801572,0.99644285,CRITICAL
3826374,0.9964406,CRITICAL
3930203,0.9964365,CRITICAL
3967981,0.99643517,CRITICAL
3893639,0.99643505,CRITICAL
3829338,0.9964301,CRITICAL
3952653,0.99642414,CRITICAL
3863889,0.99641776,CRITICAL
4045292,0.9964132,CRITICAL
4004359,0.9964109,CRITICAL
3967925,0.996406,CRITICAL
3698335,0.996402,CRITICAL
3872722,0.9963973,CRITICAL
3702060,0.99639684,CRITICAL
3968039,0.99639577,CRITICAL
3977408,0.99638724,CRITICAL
3970106,0.99638593,CRITICAL
3689751,0.996384,CRITICAL
3836963,0.9963832,CRITICAL
3698354,0.99638224,CRITICAL
3712367,0.99637955,CRITICAL
3954717,0.99637824,CRITICAL
3778835,0.99637336,CRITICAL
3961550,0.9963685,CRITICAL
3979908,0.99636406,CRITICAL
3751862,0.9963594,CRITICAL
3711663,0.99635625,CRITICAL
3810931,0.9963534,CRITICAL
3715167,0.99635005,CRITICAL
3979484,0.99634725,CRITICAL
3862580,0.9963468,CRITICAL
3914729,0.996345,CRITICAL
3679144,0.9963414,CRITICAL
3715163,0.9963413,CRITICAL
3715254,0.9963373,CRITICAL
3850700,0.9963354,CRITICAL
3845885,0.99633247,CRITICAL
3714346,0.9963242,CRITICAL
3968046,0.9963187,CRITICAL
3967961,0.9963187,CRITICAL
3751864,0.99631566,CRITICAL
3952662,0.9963135,CRITICAL
3968097,0.99631137,CRITICAL
3773331,0.99631137,CRITICAL
3920461,0.9963007,CRITICAL
3777845,0.9962992,CRITICAL
3961554,0.996296,CRITICAL
3986484,0.9962837,CRITICAL
3715309,0.996283,CRITICAL
3732719,0.99628156,CRITICAL
3667625,0.9962805,CRITICAL
3967865,0.9962782,CRITICAL
3777847,0.99627644,CRITICAL
3667639,0.9962722,CRITICAL
3811812,0.9962721,CRITICAL
3862698,0.996271,CRITICAL
3730180,0.99626946,CRITICAL
3863101,0.9962682,CRITICAL
4066324,0.9962624,CRITICAL
3811818,0.9962613,CRITICAL
3804975,0.9962604,CRITICAL
3767195,0.9962412,CRITICAL
3702016,0.99623966,CRITICAL
3851584,0.99623907,CRITICAL
3712359,0.99622077,CRITICAL
4028937,0.9962125,CRITICAL
3874506,0.9962121,CRITICAL
3794700,0.99621034,CRITICAL
3808308,0.99620795,CRITICAL
3767169,0.9962053,CRITICAL
3723199,0.99619603,CRITICAL
4125966,0.9961952,CRITICAL
3850701,0.996185,CRITICAL
3850702,0.996185,CRITICAL
3933582,0.99618274,CRITICAL
3866308,0.9961748,CRITICAL
3939309,0.99617225,CRITICAL
3813660,0.9961654,CRITICAL
3832937,0.9961635,CRITICAL
3674916,0.99616325,CRITICAL
4045572,0.9961612,CRITICAL
3865088,0.99615943,CRITICAL
3697980,0.99615306,CRITICAL
3697375,0.996151,CRITICAL
3771335,0.99615,CRITICAL
3826357,0.9961486,CRITICAL
4075417,0.99614847,CRITICAL
3860211,0.996148,CRITICAL
4005795,0.9961278,CRITICAL
3975857,0.9961272,CRITICAL
3956165,0.99612683,CRITICAL
3902025,0.9961235,CRITICAL
3754278,0.9961158,CRITICAL
3750873,0.9961111,CRITICAL
3970200,0.9961105,CRITICAL
3967857,0.9960842,CRITICAL
3821906,0.99608386,CRITICAL
3876597,0.9960794,CRITICAL
3966220,0.9960711,CRITICAL
3712363,0.99607086,CRITICAL
3735751,0.99606943,CRITICAL
3718262,0.9960671,CRITICAL
3851588,0.996067,CRITICAL
4117460,0.9960537,CRITICAL
3814655,0.9960521,CRITICAL
3713395,0.9960465,CRITICAL
3682284,0.9960414,CRITICAL
3796614,0.9960381,CRITICAL
3728962,0.9960377,CRITICAL
3900759,0.9960296,CRITICAL
3715154,0.9960296,CRITICAL
3767168,0.99602926,CRITICAL
4159382,0.9960278,CRITICAL
3864650,0.99601585,CRITICAL
3697323,0.996015,CRITICAL
4120797,0.9960139,CRITICAL
4026536,0.9960007,CRITICAL
3721897,0.9959928,CRITICAL
3756750,0.9959926,CRITICAL
3863109,0.9959894,CRITICAL
3836417,0.99598503,CRITICAL
3729772,0.99597967,CRITICAL
3902006,0.99597603,CRITICAL
4065692,0.99596196,CRITICAL
3853930,0.9959519,CRITICAL
3762296,0.9959495,CRITICAL
4066329,0.9959418,CRITICAL
3783409,0.9959409,CRITICAL
4109614,0.99593616,CRITICAL
3933339,0.9959352,CRITICAL
3769842,0.99592716,CRITICAL
3968167,0.9959268,CRITICAL
3901987,0.9959182,CRITICAL
4034946,0.9959125,CRITICAL
3753330,0.9959105,CRITICAL
3773963,0.99590814,CRITICAL
3787040,0.99590564,CRITICAL
3810488,0.99590504,CRITICAL
4148650,0.9959032,CRITICAL
3754296,0.9959019,CRITICAL
3870099,0.9958978,CRITICAL
3680456,0.9958823,CRITICAL
3898697,0.9958806,CRITICAL
3840649,0.9958799,CRITICAL
3850770,0.995877,CRITICAL
3850771,0.995877,CRITICAL
3850772,0.995877,CRITICAL
3979418,0.9958768,CRITICAL
3850622,0.9958752,CRITICAL
3850624,0.9958741,CRITICAL
3969877,0.9958644,CRITICAL
3850810,0.99584085,CRITICAL
3931196,0.99583614,CRITICAL
3870143,0.99582964,CRITICAL
3902016,0.99582714,CRITICAL
3692493,0.9958234,CRITICAL
3702061,0.9958197,CRITICAL
3970214,0.99581957,CRITICAL
3920205,0.9958145,CRITICAL
3893658,0.9958145,CRITICAL
4045558,0.9958138,CRITICAL
3967853,0.9958034,CRITICAL
4054845,0.995793,CRITICAL
3861344,0.9957925,CRITICAL
4072759,0.99579215,CRITICAL
4118306,0.9957824,CRITICAL
3846111,0.99578094,CRITICAL
3735611,0.9957718,CRITICAL
4077886,0.9957646,CRITICAL
3911800,0.9957587,CRITICAL
3741373,0.99575543,CRITICAL
3969820,0.9957515,CRITICAL
3735119,0.9957463,CRITICAL
3801535,0.9957402,CRITICAL
3999639,0.9957373,CRITICAL
3838792,0.99573624,CRITICAL
3735652,0.99573225,CRITICAL
3694967,0.99573094,CRITICAL
3698367,0.99572456,CRITICAL
4125965,0.99572146,CRITICAL
3862646,0.99571794,CRITICAL
3737283,0.9957177,CRITICAL
3751854,0.9957158,CRITICAL
3783854,0.9957157,CRITICAL
3856774,0.9957111,CRITICAL
3962091,0.99570614,CRITICAL
3732672,0.9957047,CRITICAL
3837824,0.9957046,CRITICAL
3736050,0.99568176,CRITICAL
3956135,0.995675,CRITICAL
3666490,0.99567467,CRITICAL
3848437,0.99567056,CRITICAL
3968272,0.99566936,CRITICAL
3713260,0.99566805,CRITICAL
3734008,0.9956677,CRITICAL
3966216,0.99566615,CRITICAL
3993986,0.99565816,CRITICAL
3767171,0.99565744,CRITICAL
3813308,0.9956512,CRITICAL
3739912,0.9956456,CRITICAL
3815677,0.99562067,CRITICAL
3892083,0.9956072,CRITICAL
3961571,0.99560344,CRITICAL
4122398,0.9955978,CRITICAL
3979473,0.9955978,CRITICAL
3862649,0.99559563,CRITICAL
3850781,0.9955953,CRITICAL
3863630,0.99559504,CRITICAL
3812791,0.99559206,CRITICAL
3734675,0.9955876,CRITICAL
3759120,0.9955793,CRITICAL
3732445,0.99557316,CRITICAL
4118778,0.99557173,CRITICAL
3732894,0.99557143,CRITICAL
3840997,0.9955712,CRITICAL
4045288,0.99556476,CRITICAL
3750206,0.9955584,CRITICAL
3739909,0.99555814,CRITICAL
3920191,0.9955577,CRITICAL
3988308,0.9955546,CRITICAL
3705852,0.99555176,CRITICAL
3753414,0.9955461,CRITICAL
3974297,0.99554473,CRITICAL
4033082,0.9955408,CRITICAL
3712365,0.9955344,CRITICAL
3883468,0.9955319,CRITICAL
4042068,0.9955315,CRITICAL
3961569,0.99553114,CRITICAL
3739910,0.9955239,CRITICAL
3712011,0.9955199,CRITICAL
3930061,0.99551845,CRITICAL
3864652,0.99551827,CRITICAL
3804610,0.99551517,CRITICAL
4081319,0.99551046,CRITICAL
3967849,0.99550736,CRITICAL
3734682,0.9954912,CRITICAL
3848281,0.9954886,CRITICAL
4012619,0.9954875,CRITICAL
4067260,0.9954817,CRITICAL
3667638,0.9954798,CRITICAL
3724140,0.995478,CRITICAL
3767153,0.99547774,CRITICAL
3813415,0.9954733,CRITICAL
3735634,0.9954716,CRITICAL
3762019,0.99546,CRITICAL
3723217,0.99544746,CRITICAL
3899790,0.995445,CRITICAL
3819537,0.99544203,CRITICAL
3713397,0.99543625,CRITICAL
4067688,0.99543,CRITICAL
3756739,0.9954277,CRITICAL
3832918,0.9954259,CRITICAL
3717582,0.9954247,CRITICAL
3803734,0.9954217,CRITICAL
3979774,0.995414,CRITICAL
3906168,0.99541,CRITICAL
3770281,0.99540603,CRITICAL
3998395,0.99539906,CRITICAL
4027266,0.99539715,CRITICAL
3876147,0.99539703,CRITICAL
3712150,0.99539363,CRITICAL
3823764,0.9953897,CRITICAL
3810888,0.99538606,CRITICAL
3756740,0.9953805,CRITICAL
3679093,0.99536526,CRITICAL
3966217,0.99536175,CRITICAL
3722786,0.9953551,CRITICAL
3851427,0.99535084,CRITICAL
3697914,0.9953499,CRITICAL
4057937,0.9953458,CRITICAL
3924729,0.99533844,CRITICAL
3824319,0.99531883,CRITICAL
4028985,0.9953157,CRITICAL
4091186,0.99531,CRITICAL
3697766,0.9953054,CRITICAL
3667632,0.99530506,CRITICAL
4042089,0.99529773,CRITICAL
4049383,0.9952964,CRITICAL
3698421,0.9952958,CRITICAL
3804598,0.9952905,CRITICAL
3682280,0.9952885,CRITICAL
3836660,0.99528825,CRITICAL
3955922,0.99527717,CRITICAL
3679922,0.99527717,CRITICAL
3732942,0.99527705,CRITICAL
3737362,0.9952767,CRITICAL
3764552,0.99526924,CRITICAL
3969875,0.995265,CRITICAL
4118784,0.995263,CRITICAL
4045583,0.99525476,CRITICAL
3961562,0.9952506,CRITICAL
3689835,0.99524903,CRITICAL
4104612,0.9952473,CRITICAL
3850610,0.9952442,CRITICAL
3804605,0.99524105,CRITICAL
3734807,0.99523914,CRITICAL
3854409,0.995226,CRITICAL
3737339,0.99521244,CRITICAL
3913489,0.99520385,CRITICAL
4050584,0.9952036,CRITICAL
4050447,0.9951975,CRITICAL
3838871,0.9951905,CRITICAL
3836981,0.99518967,CRITICAL
3948181,0.99518377,CRITICAL
3750786,0.9951828,CRITICAL
3731991,0.99517727,CRITICAL
3848435,0.99517703,CRITICAL
3846893,0.99517244,CRITICAL
3930207,0.99516875,CRITICAL
3712312,0.99515605,CRITICAL
4050842,0.99515104,CRITICAL
3848274,0.9951455,CRITICAL
4105753,0.9951355,CRITICAL
3767155,0.99513465,CRITICAL
3840352,0.9951256,CRITICAL
3965344,0.99512464,CRITICAL
3821905,0.9951173,CRITICAL
3814611,0.99511564,CRITICAL
3737364,0.9951155,CRITICAL
3840999,0.9951109,CRITICAL
3697436,0.9951072,CRITICAL
3711659,0.9951061,CRITICAL
3804602,0.99510515,CRITICAL
3797101,0.9951013,CRITICAL
3753444,0.99509525,CRITICAL
3711865,0.9950925,CRITICAL
3678148,0.9950867,CRITICAL
3975851,0.9950831,CRITICAL
4104447,0.99508286,CRITICAL
3850620,0.9950748,CRITICAL
3846881,0.9950708,CRITICAL
3902068,0.9950631,CRITICAL
3711711,0.9950617,CRITICAL
3712009,0.9950576,CRITICAL
4033080,0.9950539,CRITICAL
3850852,0.9950524,CRITICAL
3977583,0.9950481,CRITICAL
4075376,0.99504787,CRITICAL
3850495,0.9950471,CRITICAL
4104606,0.9950452,CRITICAL
4102800,0.99504244,CRITICAL
3854196,0.9950423,CRITICAL
3674917,0.99503905,CRITICAL
3898682,0.9950381,CRITICAL
3801578,0.9950346,CRITICAL
3670679,0.995034,CRITICAL
3708144,0.99502677,CRITICAL
3854327,0.99501497,CRITICAL
3855611,0.99500614,CRITICAL
3861812,0.99500114,CRITICAL
3745926,0.9949961,CRITICAL
3916898,0.9949916,CRITICAL
4166918,0.9949837,CRITICAL
3859935,0.9949804,CRITICAL
3908091,0.99497837,CRITICAL
3737250,0.9949773,CRITICAL
3961533,0.99496824,CRITICAL
3733136,0.99496764,CRITICAL
3691793,0.9949668,CRITICAL
3837836,0.9949621,CRITICAL
4053589,0.99494714,CRITICAL
4101653,0.99493885,CRITICAL
3820368,0.9949334,CRITICAL
3786765,0.9949307,CRITICAL
3970208,0.99491704,CRITICAL
4023384,0.9949156,CRITICAL
4034945,0.9949155,CRITICAL
3938889,0.9949155,CRITICAL
3748883,0.99490213,CRITICAL
3911385,0.99489886,CRITICAL
3784627,0.9948973,CRITICAL
3674934,0.9948909,CRITICAL
4122406,0.99487793,CRITICAL
3812785,0.99487203,CRITICAL
3848433,0.99486864,CRITICAL
3848436,0.99486595,CRITICAL
3909256,0.9948657,CRITICAL
4095176,0.9948592,CRITICAL
3712087,0.99484384,CRITICAL
3710250,0.994839,CRITICAL
4140557,0.9948348,CRITICAL
3898693,0.994831,CRITICAL
4050531,0.99482983,CRITICAL
3769609,0.99482673,CRITICAL
3830225,0.994825,CRITICAL
3979901,0.9948224,CRITICAL
3886429,0.9948186,CRITICAL
3889583,0.9948119,CRITICAL
3851570,0.99478674,CRITICAL
3968173,0.99477816,CRITICAL
3979787,0.9947509,CRITICAL
3679641,0.99474686,CRITICAL
4028992,0.99473417,CRITICAL
3870890,0.994732,CRITICAL
3677727,0.99472964,CRITICAL
3750792,0.9947267,CRITICAL
3873251,0.9947246,CRITICAL
3764514,0.9947227,CRITICAL
3764513,0.9947227,CRITICAL
3855605,0.99471647,CRITICAL
3979798,0.99471396,CRITICAL
3732786,0.99471337,CRITICAL
3739922,0.9947094,CRITICAL
3777851,0.9947084,CRITICAL
3801948,0.99470806,CRITICAL
3728917,0.99469465,CRITICAL
3712331,0.99467367,CRITICAL
3700297,0.99467236,CRITICAL
3829329,0.994668,CRITICAL
3968341,0.99466324,CRITICAL
3968329,0.99466324,CRITICAL
4005019,0.9946614,CRITICAL
3832881,0.9946609,CRITICAL
4012535,0.9946578,CRITICAL
3926547,0.9946554,CRITICAL
3739219,0.99465126,CRITICAL
4077899,0.9946491,CRITICAL
3850629,0.9946464,CRITICAL
3838874,0.9946432,CRITICAL
3690989,0.99464214,CRITICAL
3794881,0.9946391,CRITICAL
3722807,0.99463165,CRITICAL
3787054,0.99462813,CRITICAL
3948129,0.99462694,CRITICAL
3681978,0.9946242,CRITICAL
3664908,0.99461836,CRITICAL
4118280,0.994615,CRITICAL
4012558,0.9946116,CRITICAL
3697872,0.99461114,CRITICAL
3734009,0.99460196,CRITICAL
3979793,0.99460196,CRITICAL
3908086,0.9945998,CRITICAL
3854331,0.9945892,CRITICAL
3870557,0.9945868,CRITICAL
3900138,0.9945857,CRITICAL
3968348,0.9945821,CRITICAL
3909674,0.9945748,CRITICAL
4159400,0.9945733,CRITICAL
3706404,0.99456376,CRITICAL
3814787,0.99456364,CRITICAL
3692495,0.9945621,CRITICAL
3766960,0.99456006,CRITICAL
4053173,0.9945498,CRITICAL
3697769,0.9945475,CRITICAL
3783133,0.9945432,CRITICAL
3854209,0.9945368,CRITICAL
3778329,0.9945359,CRITICAL
3764619,0.9945312,CRITICAL
4072188,0.9945299,CRITICAL
3713511,0.99452835,CRITICAL
3956137,0.99452245,CRITICAL
4020067,0.9945194,CRITICAL
3818729,0.9945174,CRITICAL
3710260,0.99451506,CRITICAL
3735776,0.9945087,CRITICAL
3734805,0.99450654,CRITICAL
3916277,0.99450463,CRITICAL
3865101,0.9945022,CRITICAL
3734828,0.9944899,CRITICAL
4030652,0.9944833,CRITICAL
3725644,0.9944792,CRITICAL
3804966,0.9944765,CRITICAL
3730315,0.99447507,CRITICAL
4072763,0.9944665,CRITICAL
3732949,0.9944494,CRITICAL
3712356,0.9944389,CRITICAL
3677694,0.9944318,CRITICAL
3790685,0.9944207,CRITICAL
3731383,0.99441284,CRITICAL
3922458,0.99441,CRITICAL
3918804,0.99440926,CRITICAL
4028927,0.99440056,CRITICAL
3961560,0.9943968,CRITICAL
4041982,0.9943963,CRITICAL
3754297,0.9943954,CRITICAL
3802220,0.9943908,CRITICAL
3751859,0.9943885,CRITICAL
3710439,0.99438816,CRITICAL
3754697,0.9943878,CRITICAL
3870283,0.9943867,CRITICAL
3779916,0.9943808,CRITICAL
3735145,0.9943757,CRITICAL
4002467,0.99436647,CRITICAL
4012538,0.99436027,CRITICAL
3936145,0.9943522,CRITICAL
3956140,0.9943515,CRITICAL
4169247,0.99434483,CRITICAL
3961543,0.9943268,CRITICAL
3978869,0.99432474,CRITICAL
3855610,0.99432003,CRITICAL
4019961,0.994319,CRITICAL
4057499,0.9943144,CRITICAL
3854246,0.99431,CRITICAL
3783055,0.9942967,CRITICAL
3697776,0.99428976,CRITICAL
4140876,0.9942855,CRITICAL
3863893,0.9942853,CRITICAL
3969823,0.99428445,CRITICAL
4092861,0.9942834,CRITICAL
3715264,0.99427575,CRITICAL
3755639,0.99427056,CRITICAL
4138515,0.9942697,CRITICAL
3847240,0.9942648,CRITICAL
3773083,0.99426264,CRITICAL
3867115,0.99424237,CRITICAL
3896307,0.99423826,CRITICAL
3885130,0.99423695,CRITICAL
3922063,0.9942344,CRITICAL
4075419,0.99422896,CRITICAL
3761394,0.99422836,CRITICAL
3817810,0.9942232,CRITICAL
4084306,0.9942198,CRITICAL
4084309,0.9942198,CRITICAL
3812650,0.9942034,CRITICAL
3718265,0.99420303,CRITICAL
3846890,0.9941989,CRITICAL
3699917,0.9941949,CRITICAL
3855604,0.99419147,CRITICAL
3853932,0.9941906,CRITICAL
3902000,0.9941902,CRITICAL
3793509,0.99418664,CRITICAL
3712236,0.9941854,CRITICAL
4026370,0.99418503,CRITICAL
3770213,0.99418193,CRITICAL
